"Vb","Ib","Vc"
0.425425425425,3.3e-09,5.025
0.43043043043,3.4e-09,5.025
0.435435435435,3.4e-09,5.025
0.44044044044,3.3e-09,5.025
0.445445445445,4.3e-09,5.02
0.45045045045,4.4e-09,5.02
0.455455455455,5.1e-09,5.02
0.46046046046,4.3e-09,5.02
0.465465465465,5.2e-09,5.015
0.47047047047,5.4e-09,5.015
0.475475475475,5.9e-09,5.01
0.48048048048,5.8e-09,5.01
0.485485485485,6.9e-09,5.005
0.49049049049,7.4e-09,5.005
0.495495495495,8.4e-09,5.0
0.500500500501,9.2e-09,4.995
0.505505505506,9.9e-09,4.99
0.510510510511,1.11e-08,4.985
0.515515515516,1.26e-08,4.975
0.520520520521,1.25e-08,4.97
0.525525525526,1.46e-08,4.965
0.530530530531,1.61e-08,4.955
0.535535535536,1.73e-08,4.945
0.540540540541,1.81e-08,4.94
0.545545545546,1.92e-08,4.93
0.550550550551,2.14e-08,4.92
0.555555555556,2.38e-08,4.905
0.560560560561,2.59e-08,4.895
0.565565565566,2.75e-08,4.885
0.570570570571,2.88e-08,4.875
0.575575575576,3.25e-08,4.86
0.580580580581,3.31e-08,4.85
0.585585585586,3.35e-08,4.835
0.590590590591,3.63e-08,4.82
0.595595595596,3.96e-08,4.81
0.600600600601,4.13e-08,4.795
0.605605605606,4.31e-08,4.78
0.610610610611,4.59e-08,4.765
0.615615615616,4.89e-08,4.75
0.620620620621,5.06e-08,4.735
0.625625625626,5.28e-08,4.72
0.630630630631,5.44e-08,4.705
0.635635635636,5.75e-08,4.69
0.640640640641,5.96e-08,4.675
0.645645645646,6.08e-08,4.66
0.650650650651,6.39e-08,4.64
0.655655655656,6.62e-08,4.625
0.660660660661,6.82e-08,4.61
0.665665665666,7.18e-08,4.595
0.670670670671,7.37e-08,4.58
0.675675675676,7.58e-08,4.56
0.680680680681,7.9e-08,4.545
0.685685685686,8.01e-08,4.53
0.690690690691,8.33e-08,4.51
0.695695695696,8.57e-08,4.495
0.700700700701,8.87e-08,4.475
0.705705705706,9e-08,4.46
0.710710710711,9.36e-08,4.445
0.715715715716,9.55e-08,4.425
0.720720720721,9.77e-08,4.405
0.725725725726,1.008e-07,4.39
0.730730730731,1.033e-07,4.37
0.735735735736,1.044e-07,4.355
0.740740740741,1.091e-07,4.335
0.745745745746,1.107e-07,4.32
0.750750750751,1.136e-07,4.3
0.755755755756,1.154e-07,4.28
0.760760760761,1.194e-07,4.265
0.765765765766,1.196e-07,4.245
0.770770770771,1.233e-07,4.225
0.775775775776,1.266e-07,4.21
0.780780780781,1.285e-07,4.19
0.785785785786,1.31e-07,4.175
0.790790790791,1.341e-07,4.155
0.795795795796,1.358e-07,4.14
0.800800800801,1.388e-07,4.12
0.805805805806,1.41e-07,4.105
0.810810810811,1.449e-07,4.085
0.815815815816,1.462e-07,4.065
0.820820820821,1.475e-07,4.05
0.825825825826,1.529e-07,4.03
0.830830830831,1.554e-07,4.015
0.835835835836,1.563e-07,3.995
0.840840840841,1.586e-07,3.975
0.845845845846,1.627e-07,3.955
0.850850850851,1.638e-07,3.94
0.855855855856,1.662e-07,3.92
0.860860860861,1.706e-07,3.9
0.865865865866,1.72e-07,3.875
0.870870870871,1.73e-07,3.855
0.875875875876,1.75e-07,3.84
0.880880880881,1.79e-07,3.82
0.885885885886,1.81e-07,3.8
0.890890890891,1.83e-07,3.78
0.895895895896,1.84e-07,3.76
0.900900900901,1.89e-07,3.745
0.905905905906,1.92e-07,3.725
0.910910910911,1.95e-07,3.705
0.915915915916,1.96e-07,3.685
0.920920920921,2e-07,3.67
0.925925925926,2.01e-07,3.65
0.930930930931,2.05e-07,3.63
0.935935935936,2.07e-07,3.615
0.940940940941,2.08e-07,3.595
0.945945945946,2.12e-07,3.575
0.950950950951,2.15e-07,3.555
0.955955955956,2.16e-07,3.54
0.960960960961,2.18e-07,3.52
0.965965965966,2.24e-07,3.5
0.970970970971,2.25e-07,3.48
0.975975975976,2.27e-07,3.46
0.980980980981,2.29e-07,3.44
0.985985985986,2.33e-07,3.425
0.990990990991,2.37e-07,3.405
0.995995995996,2.38e-07,3.385
1.001001001,2.42e-07,3.365
1.00600600601,2.44e-07,3.345
1.01101101101,2.47e-07,3.325
1.01601601602,2.48e-07,3.305
1.02102102102,2.52e-07,3.285
1.02602602603,2.55e-07,3.265
1.03103103103,2.58e-07,3.245
1.03603603604,2.61e-07,3.225
1.04104104104,2.64e-07,3.205
1.04604604605,2.65e-07,3.19
1.05105105105,2.68e-07,3.17
1.05605605606,2.71e-07,3.15
1.06106106106,2.75e-07,3.13
1.06606606607,2.76e-07,3.11
1.07107107107,2.79e-07,3.09
1.07607607608,2.82e-07,3.075
1.08108108108,2.83e-07,3.055
1.08608608609,2.85e-07,3.035
1.09109109109,2.89e-07,3.015
1.0960960961,2.91e-07,2.995
1.1011011011,2.94e-07,2.975
1.10610610611,2.96e-07,2.955
1.11111111111,3e-07,2.935
1.11611611612,3.01e-07,2.915
1.12112112112,3.04e-07,2.9
1.12612612613,3.07e-07,2.88
1.13113113113,3.11e-07,2.86
1.13613613614,3.13e-07,2.84
1.14114114114,3.15e-07,2.82
1.14614614615,3.17e-07,2.8
1.15115115115,3.22e-07,2.78
1.15615615616,3.26e-07,2.76
1.16116116116,3.27e-07,2.74
1.16616616617,3.3e-07,2.72
1.17117117117,3.32e-07,2.705
1.17617617618,3.33e-07,2.685
1.18118118118,3.37e-07,2.665
1.18618618619,3.4e-07,2.645
1.19119119119,3.43e-07,2.63
1.1961961962,3.45e-07,2.61
1.2012012012,3.46e-07,2.59
1.20620620621,3.48e-07,2.57
1.21121121121,3.51e-07,2.55
1.21621621622,3.55e-07,2.53
1.22122122122,3.58e-07,2.51
1.22622622623,3.61e-07,2.49
1.23123123123,3.65e-07,2.47
1.23623623624,3.67e-07,2.45
1.24124124124,3.67e-07,2.435
1.24624624625,3.71e-07,2.415
1.25125125125,3.74e-07,2.39
1.25625625626,3.78e-07,2.37
1.26126126126,3.78e-07,2.35
1.26626626627,3.81e-07,2.33
1.27127127127,3.83e-07,2.31
1.27627627628,3.89e-07,2.29
1.28128128128,3.89e-07,2.27
1.28628628629,3.94e-07,2.25
1.29129129129,3.97e-07,2.23
1.2962962963,3.98e-07,2.215
1.3013013013,4.02e-07,2.195
1.30630630631,4.04e-07,2.175
1.31131131131,4.06e-07,2.155
1.31631631632,4.1e-07,2.135
1.32132132132,4.11e-07,2.115
1.32632632633,4.15e-07,2.1
1.33133133133,4.16e-07,2.08
1.33633633634,4.2e-07,2.06
1.34134134134,4.23e-07,2.04
1.34634634635,4.24e-07,2.02
1.35135135135,4.29e-07,2.0
1.35635635636,4.3e-07,1.98
1.36136136136,4.33e-07,1.96
1.36636636637,4.35e-07,1.94
1.37137137137,4.39e-07,1.92
1.37637637638,4.43e-07,1.9
1.38138138138,4.44e-07,1.88
1.38638638639,4.48e-07,1.86
1.39139139139,4.45e-07,1.84
1.3963963964,4.51e-07,1.82
1.4014014014,4.54e-07,1.8
1.40640640641,4.58e-07,1.78
1.41141141141,4.62e-07,1.76
1.41641641642,4.63e-07,1.74
1.42142142142,4.65e-07,1.725
1.42642642643,4.67e-07,1.705
1.43143143143,4.71e-07,1.685
1.43643643644,4.72e-07,1.665
1.44144144144,4.77e-07,1.645
1.44644644645,4.79e-07,1.625
1.45145145145,4.8e-07,1.605
1.45645645646,4.82e-07,1.585
1.46146146146,4.88e-07,1.565
1.46646646647,4.89e-07,1.545
1.47147147147,4.93e-07,1.525
1.47647647648,4.96e-07,1.505
1.48148148148,4.95e-07,1.485
1.48648648649,4.98e-07,1.465
1.49149149149,5.02e-07,1.445
1.4964964965,5.07e-07,1.425
1.5015015015,5.12e-07,1.405
1.50650650651,5.12e-07,1.385
1.51151151151,5.13e-07,1.365
1.51651651652,5.19e-07,1.345
1.52152152152,5.22e-07,1.325
1.52652652653,5.22e-07,1.305
1.53153153153,5.28e-07,1.285
1.53653653654,5.3e-07,1.265
1.54154154154,5.33e-07,1.245
1.54654654655,5.35e-07,1.225
1.55155155155,5.42e-07,1.205
1.55655655656,5.53e-07,1.185
1.56156156156,5.79e-07,1.165
1.56656656657,6.27e-07,1.15
1.57157157157,7.29e-07,1.135
1.57657657658,9.05e-07,1.125
1.58158158158,1.157e-06,1.115
1.58658658659,1.48e-06,1.11
1.59159159159,1.848e-06,1.105
1.5965965966,2.32e-06,1.1
1.6016016016,2.78e-06,1.1
1.60660660661,3.25e-06,1.1
1.61161161161,3.75e-06,1.1
1.61661661662,4.27e-06,1.1
1.62162162162,4.79e-06,1.1
1.62662662663,5.31e-06,1.105
1.63163163163,5.85e-06,1.105
1.63663663664,6.39e-06,1.11
1.64164164164,6.94e-06,1.11
1.64664664665,7.48e-06,1.115
1.65165165165,8.04e-06,1.12
1.65665665666,8.6e-06,1.12
1.66166166166,9.16e-06,1.125
1.66666666667,9.73e-06,1.13
1.67167167167,1.028e-05,1.13
1.67667667668,1.082e-05,1.135
1.68168168168,1.137e-05,1.14
1.68668668669,1.192e-05,1.145
1.69169169169,1.247e-05,1.145
1.6966966967,1.303e-05,1.15
1.7017017017,1.359e-05,1.155
1.70670670671,1.414e-05,1.16
1.71171171171,1.471e-05,1.165
1.71671671672,1.527e-05,1.165
1.72172172172,1.583e-05,1.17
1.72672672673,1.639e-05,1.175
1.73173173173,1.697e-05,1.18
1.73673673674,1.755e-05,1.185
1.74174174174,1.813e-05,1.19
1.74674674675,1.872e-05,1.19
1.75175175175,1.936e-05,1.195
1.75675675676,1.994e-05,1.2
1.76176176176,2.05e-05,1.2
1.76676676677,2.1e-05,1.205
1.77177177177,2.16e-05,1.205
1.77677677678,2.22e-05,1.21
1.78178178178,2.28e-05,1.215
1.78678678679,2.34e-05,1.22
1.79179179179,2.4e-05,1.225
1.7967967968,2.46e-05,1.23
1.8018018018,2.52e-05,1.235
1.80680680681,2.57e-05,1.24
1.81181181181,2.63e-05,1.24
1.81681681682,2.69e-05,1.245
1.82182182182,2.75e-05,1.25
1.82682682683,2.81e-05,1.255
1.83183183183,2.87e-05,1.26
1.83683683684,2.92e-05,1.265
1.84184184184,2.98e-05,1.27
1.84684684685,3.04e-05,1.275
1.85185185185,3.1e-05,1.275
1.85685685686,3.16e-05,1.28
1.86186186186,3.22e-05,1.285
1.86686686687,3.28e-05,1.29
1.87187187187,3.34e-05,1.295
1.87687687688,3.4e-05,1.3
1.88188188188,3.46e-05,1.305
1.88688688689,3.52e-05,1.31
1.89189189189,3.58e-05,1.315
1.8968968969,3.64e-05,1.32
1.9019019019,3.7e-05,1.325
1.90690690691,3.76e-05,1.33
1.91191191191,3.82e-05,1.33
1.91691691692,3.88e-05,1.335
1.92192192192,3.94e-05,1.34
1.92692692693,4e-05,1.345
1.93193193193,4.06e-05,1.35
1.93693693694,4.11e-05,1.355
1.94194194194,4.17e-05,1.36
1.94694694695,4.23e-05,1.365
1.95195195195,4.29e-05,1.37
1.95695695696,4.35e-05,1.37
1.96196196196,4.4e-05,1.375
1.96696696697,4.46e-05,1.38
1.97197197197,4.52e-05,1.385
1.97697697698,4.58e-05,1.39
1.98198198198,4.64e-05,1.395
1.98698698699,4.7e-05,1.4
1.99199199199,4.76e-05,1.405
1.996996997,4.82e-05,1.41
2.002002002,4.9e-05,1.415
2.00700700701,4.96e-05,1.42
2.01201201201,5.02e-05,1.425
2.01701701702,5.08e-05,1.43
2.02202202202,5.14e-05,1.435
2.02702702703,5.2e-05,1.44
2.03203203203,5.26e-05,1.445
2.03703703704,5.33e-05,1.45
2.04204204204,5.39e-05,1.455
2.04704704705,5.45e-05,1.46
2.05205205205,5.51e-05,1.465
2.05705705706,5.57e-05,1.47
2.06206206206,5.63e-05,1.47
2.06706706707,5.69e-05,1.475
2.07207207207,5.75e-05,1.48
2.07707707708,5.81e-05,1.485
2.08208208208,5.87e-05,1.49
2.08708708709,5.93e-05,1.495
2.09209209209,5.99e-05,1.5
2.0970970971,6.04e-05,1.505
2.1021021021,6.1e-05,1.51
2.10710710711,6.16e-05,1.515
2.11211211211,6.22e-05,1.52
2.11711711712,6.28e-05,1.525
2.12212212212,6.34e-05,1.53
2.12712712713,6.4e-05,1.535
2.13213213213,6.46e-05,1.54
2.13713713714,6.52e-05,1.545
2.14214214214,6.58e-05,1.545
2.14714714715,6.64e-05,1.55
2.15215215215,6.7e-05,1.555
2.15715715716,6.76e-05,1.56
2.16216216216,6.82e-05,1.565
2.16716716717,6.88e-05,1.57
2.17217217217,6.94e-05,1.575
2.17717717718,7e-05,1.58
2.18218218218,7.06e-05,1.585
2.18718718719,7.12e-05,1.59
2.19219219219,7.18e-05,1.595
2.1971971972,7.24e-05,1.6
2.2022022022,7.3e-05,1.605
2.20720720721,7.37e-05,1.61
2.21221221221,7.43e-05,1.615
2.21721721722,7.49e-05,1.62
2.22222222222,7.55e-05,1.625
2.22722722723,7.61e-05,1.63
2.23223223223,7.67e-05,1.635
2.23723723724,7.73e-05,1.64
2.24224224224,7.79e-05,1.645
2.24724724725,7.85e-05,1.65
2.25225225225,7.92e-05,1.65
2.25725725726,7.98e-05,1.66
2.26226226226,8.04e-05,1.665
2.26726726727,8.1e-05,1.665
2.27227227227,8.16e-05,1.67
2.27727727728,8.22e-05,1.675
2.28228228228,8.28e-05,1.68
2.28728728729,8.34e-05,1.685
2.29229229229,8.4e-05,1.69
2.2972972973,8.47e-05,1.695
2.3023023023,8.53e-05,1.7
2.30730730731,8.59e-05,1.705
2.31231231231,8.65e-05,1.71
2.31731731732,8.71e-05,1.715
2.32232232232,8.77e-05,1.72
2.32732732733,8.82e-05,1.725
2.33233233233,8.88e-05,1.73
2.33733733734,8.94e-05,1.735
2.34234234234,9e-05,1.74
2.34734734735,9.06e-05,1.745
2.35235235235,9.12e-05,1.745
2.35735735736,9.18e-05,1.75
2.36236236236,9.24e-05,1.755
2.36736736737,9.3e-05,1.76
2.37237237237,9.36e-05,1.765
2.37737737738,9.41e-05,1.77
2.38238238238,9.47e-05,1.775
2.38738738739,9.53e-05,1.78
2.39239239239,9.59e-05,1.785
2.3973973974,9.65e-05,1.79
2.4024024024,9.71e-05,1.795
2.40740740741,9.77e-05,1.8
2.41241241241,9.83e-05,1.805
2.41741741742,9.89e-05,1.81
2.42242242242,9.94e-05,1.815
2.42742742743,0.0001001,1.82
2.43243243243,0.0001006,1.825
2.43743743744,0.0001013,1.83
2.44244244244,0.0001019,1.835
2.44744744745,0.0001025,1.84
2.45245245245,0.0001031,1.845
2.45745745746,0.0001037,1.845
2.46246246246,0.0001043,1.85
2.46746746747,0.0001049,1.86
2.47247247247,0.0001055,1.865
2.47747747748,0.0001062,1.865
2.48248248248,0.0001068,1.87
2.48748748749,0.0001074,1.875
2.49249249249,0.000108,1.88
2.4974974975,0.0001086,1.885
2.5025025025,0.0001094,1.89
2.50750750751,0.00011,1.9
2.51251251251,0.0001106,1.905
2.51751751752,0.0001112,1.91
2.52252252252,0.0001118,1.91
2.52752752753,0.0001124,1.915
2.53253253253,0.000113,1.925
2.53753753754,0.0001136,1.925
2.54254254254,0.0001143,1.93
2.54754754755,0.0001149,1.935
2.55255255255,0.0001155,1.94
2.55755755756,0.0001161,1.945
2.56256256256,0.0001167,1.95
2.56756756757,0.0001173,1.955
2.57257257257,0.0001179,1.96
2.57757757758,0.0001185,1.965
2.58258258258,0.0001191,1.97
2.58758758759,0.0001197,1.975
2.59259259259,0.0001203,1.98
2.5975975976,0.0001209,1.985
2.6026026026,0.0001215,1.99
2.60760760761,0.0001221,1.995
2.61261261261,0.0001227,2.0
2.61761761762,0.0001233,2.005
2.62262262262,0.0001239,2.01
2.62762762763,0.0001245,2.015
2.63263263263,0.0001251,2.02
2.63763763764,0.0001257,2.025
2.64264264264,0.0001263,2.03
2.64764764765,0.0001269,2.035
2.65265265265,0.0001275,2.04
2.65765765766,0.0001281,2.045
2.66266266266,0.0001287,2.05
2.66766766767,0.0001293,2.05
2.67267267267,0.0001299,2.055
2.67767767768,0.0001305,2.06
2.68268268268,0.0001311,2.065
2.68768768769,0.0001317,2.07
2.69269269269,0.0001323,2.075
2.6976976977,0.0001329,2.08
2.7027027027,0.0001335,2.085
2.70770770771,0.0001341,2.09
2.71271271271,0.0001347,2.095
2.71771771772,0.0001353,2.1
2.72272272272,0.000136,2.105
2.72772772773,0.0001366,2.11
2.73273273273,0.0001372,2.115
2.73773773774,0.0001378,2.12
2.74274274274,0.0001384,2.125
2.74774774775,0.000139,2.13
2.75275275275,0.0001396,2.135
2.75775775776,0.0001402,2.14
2.76276276276,0.0001409,2.145
2.76776776777,0.0001414,2.15
2.77277277277,0.0001421,2.155
2.77777777778,0.0001427,2.16
2.78278278278,0.0001433,2.165
2.78778778779,0.0001439,2.17
2.79279279279,0.0001445,2.175
2.7977977978,0.0001451,2.18
2.8028028028,0.0001457,2.185
2.80780780781,0.0001464,2.19
2.81281281281,0.000147,2.195
2.81781781782,0.0001476,2.2
2.82282282282,0.0001482,2.205
2.82782782783,0.0001488,2.21
2.83283283283,0.0001494,2.215
2.83783783784,0.00015,2.22
2.84284284284,0.0001506,2.225
2.84784784785,0.0001512,2.23
2.85285285285,0.0001518,2.23
2.85785785786,0.0001524,2.235
2.86286286286,0.000153,2.24
2.86786786787,0.0001536,2.245
2.87287287287,0.0001542,2.25
2.87787787788,0.0001548,2.255
2.88288288288,0.0001554,2.26
2.88788788789,0.000156,2.265
2.89289289289,0.0001566,2.27
2.8978978979,0.0001572,2.275
2.9029029029,0.0001578,2.28
2.90790790791,0.0001584,2.285
2.91291291291,0.000159,2.29
2.91791791792,0.0001596,2.295
2.92292292292,0.0001602,2.3
2.92792792793,0.0001608,2.305
2.93293293293,0.0001614,2.31
2.93793793794,0.000162,2.315
2.94294294294,0.0001626,2.32
2.94794794795,0.0001633,2.325
2.95295295295,0.0001639,2.33
2.95795795796,0.0001645,2.335
2.96296296296,0.0001651,2.34
2.96796796797,0.0001657,2.345
2.97297297297,0.0001664,2.35
2.97797797798,0.000167,2.355
2.98298298298,0.0001676,2.36
2.98798798799,0.0001682,2.365
2.99299299299,0.0001689,2.37
2.997997998,0.0001695,2.375
3.003003003,0.0001701,2.38
3.00800800801,0.0001707,2.385
3.01301301301,0.0001713,2.39
3.01801801802,0.000172,2.395
3.02302302302,0.0001726,2.4
3.02802802803,0.0001732,2.405
3.03303303303,0.0001738,2.41
3.03803803804,0.0001744,2.415
3.04304304304,0.000175,2.42
3.04804804805,0.0001757,2.425
3.05305305305,0.0001763,2.43
3.05805805806,0.0001769,2.435
3.06306306306,0.0001775,2.44
3.06806806807,0.0001782,2.445
3.07307307307,0.0001788,2.45
3.07807807808,0.0001794,2.455
3.08308308308,0.00018,2.46
3.08808808809,0.0001806,2.465
3.09309309309,0.0001812,2.47
3.0980980981,0.0001818,2.475
3.1031031031,0.0001824,2.48
3.10810810811,0.000183,2.485
3.11311311311,0.0001836,2.49
3.11811811812,0.0001842,2.495
3.12312312312,0.0001849,2.5
3.12812812813,0.0001855,2.505
3.13313313313,0.0001861,2.51
3.13813813814,0.0001867,2.515
3.14314314314,0.0001873,2.515
3.14814814815,0.0001879,2.525
3.15315315315,0.0001885,2.53
3.15815815816,0.0001891,2.53
3.16316316316,0.0001897,2.535
3.16816816817,0.0001903,2.54
3.17317317317,0.0001909,2.55
3.17817817818,0.0001915,2.55
3.18318318318,0.0001921,2.555
3.18818818819,0.0001927,2.56
3.19319319319,0.0001933,2.565
3.1981981982,0.0001939,2.57
3.2032032032,0.0001945,2.575
3.20820820821,0.0001952,2.58
3.21321321321,0.0001958,2.585
3.21821821822,0.0001964,2.59
3.22322322322,0.000197,2.595
3.22822822823,0.0001976,2.6
3.23323323323,0.0001982,2.605
3.23823823824,0.0001988,2.61
3.24324324324,0.0001994,2.615
3.24824824825,0.000202,2.615
3.25325325325,0.000201,2.62
3.25825825826,0.000202,2.625
3.26326326326,0.000203,2.63
3.26826826827,0.000203,2.635
3.27327327327,0.000204,2.64
3.27827827828,0.000205,2.645
3.28328328328,0.000205,2.65
3.28828828829,0.000206,2.655
3.29329329329,0.000206,2.66
3.2982982983,0.000207,2.665
3.3033033033,0.000208,2.67
3.30830830831,0.000208,2.675
3.31331331331,0.000209,2.68
3.31831831832,0.000209,2.685
3.32332332332,0.00021,2.69
3.32832832833,0.000211,2.695
3.33333333333,0.000211,2.7
3.33833833834,0.000212,2.705
3.34334334334,0.000212,2.71
3.34834834835,0.000213,2.71
3.35335335335,0.000214,2.715
3.35835835836,0.000214,2.72
3.36336336336,0.000215,2.725
3.36836836837,0.000215,2.73
3.37337337337,0.000216,2.735
3.37837837838,0.000217,2.74
3.38338338338,0.000217,2.745
3.38838838839,0.000218,2.75
3.39339339339,0.000218,2.755
3.3983983984,0.000219,2.76
3.4034034034,0.00022,2.765
3.40840840841,0.00022,2.77
3.41341341341,0.000221,2.775
3.41841841842,0.000221,2.78
3.42342342342,0.000222,2.785
3.42842842843,0.000222,2.79
3.43343343343,0.000223,2.795
3.43843843844,0.000224,2.8
3.44344344344,0.000224,2.805
3.44844844845,0.000225,2.81
3.45345345345,0.000225,2.815
3.45845845846,0.000226,2.82
3.46346346346,0.000227,2.825
3.46846846847,0.000227,2.83
3.47347347347,0.000228,2.83
3.47847847848,0.000229,2.84
3.48348348348,0.000229,2.845
3.48848848849,0.00023,2.85
3.49349349349,0.00023,2.85
3.4984984985,0.000231,2.86
3.5035035035,0.000232,2.865
3.50850850851,0.000232,2.87
3.51351351351,0.000233,2.875
3.51851851852,0.000234,2.88
3.52352352352,0.000234,2.885
3.52852852853,0.000235,2.89
3.53353353353,0.000236,2.895
3.53853853854,0.000236,2.9
3.54354354354,0.000237,2.905
3.54854854855,0.000237,2.91
3.55355355355,0.000238,2.915
3.55855855856,0.000239,2.92
3.56356356356,0.000239,2.925
3.56856856857,0.00024,2.93
3.57357357357,0.00024,2.935
3.57857857858,0.000241,2.94
3.58358358358,0.000241,2.945
3.58858858859,0.000242,2.95
3.59359359359,0.000243,2.95
3.5985985986,0.000244,2.955
3.6036036036,0.000244,2.965
3.60860860861,0.000245,2.965
3.61361361361,0.000245,2.97
3.61861861862,0.000246,2.98
3.62362362362,0.000246,2.98
3.62862862863,0.000247,2.985
3.63363363363,0.000248,2.99
3.63863863864,0.000248,2.995
3.64364364364,0.000249,3.0
3.64864864865,0.000249,3.005
3.65365365365,0.00025,3.01
3.65865865866,0.000251,3.015
3.66366366366,0.000251,3.02
3.66866866867,0.000252,3.025
3.67367367367,0.000253,3.03
3.67867867868,0.000253,3.035
3.68368368368,0.000254,3.04
3.68868868869,0.000254,3.045
3.69369369369,0.000255,3.05
3.6986986987,0.000256,3.055
3.7037037037,0.000256,3.06
3.70870870871,0.000257,3.065
3.71371371371,0.000257,3.07
3.71871871872,0.000258,3.075
3.72372372372,0.000259,3.08
3.72872872873,0.000259,3.085
3.73373373373,0.00026,3.09
3.73873873874,0.000261,3.095
3.74374374374,0.000261,3.1
3.74874874875,0.000262,3.105
3.75375375375,0.000262,3.11
3.75875875876,0.000263,3.115
3.76376376376,0.000263,3.12
3.76876876877,0.000264,3.125
3.77377377377,0.000265,3.13
3.77877877878,0.000265,3.135
3.78378378378,0.000266,3.14
3.78878878879,0.000267,3.145
3.79379379379,0.000267,3.15
3.7987987988,0.000268,3.155
3.8038038038,0.000268,3.16
3.80880880881,0.000269,3.165
3.81381381381,0.000269,3.17
3.81881881882,0.00027,3.175
3.82382382382,0.000271,3.18
3.82882882883,0.000271,3.185
3.83383383383,0.000272,3.19
3.83883883884,0.000273,3.19
3.84384384384,0.000273,3.195
3.84884884885,0.000274,3.205
3.85385385385,0.000275,3.205
3.85885885886,0.000275,3.21
3.86386386386,0.000276,3.215
3.86886886887,0.000276,3.22
3.87387387387,0.000277,3.225
3.87887887888,0.000277,3.23
3.88388388388,0.000278,3.235
3.88888888889,0.000279,3.24
3.89389389389,0.000279,3.245
3.8988988989,0.00028,3.25
3.9039039039,0.00028,3.255
3.90890890891,0.000281,3.26
3.91391391391,0.000282,3.265
3.91891891892,0.000282,3.27
3.92392392392,0.000283,3.275
3.92892892893,0.000283,3.28
3.93393393393,0.000284,3.285
3.93893893894,0.000284,3.29
3.94394394394,0.000285,3.295
3.94894894895,0.000286,3.3
3.95395395395,0.000286,3.305
3.95895895896,0.000287,3.305
3.96396396396,0.000287,3.31
3.96896896897,0.000288,3.315
3.97397397397,0.000289,3.325
3.97897897898,0.000289,3.33
3.98398398398,0.00029,3.33
3.98898898899,0.000291,3.335
3.99399399399,0.000291,3.34
3.998998999,0.000292,3.345
4.004004004,0.000293,3.36
4.00900900901,0.000294,3.365
4.01401401401,0.000294,3.37
4.01901901902,0.000295,3.375
4.02402402402,0.000296,3.38
