"V","Ib","Ie"
0.00196115148663,-1.1e-09,-4e-10
0.00197794319192,-1.3e-09,-5e-10
0.00199487867057,-1.1e-09,-6e-10
0.00201195915361,-1.1e-09,-7e-10
0.00202918588259,-1.1e-09,-3e-10
0.00204656010969,-1e-09,-5e-10
0.00206408309781,-1.1e-09,-5e-10
0.00208175612068,-1.2e-09,-6e-10
0.0020995804629,-8e-10,-7e-10
0.0021175574201,-9e-10,-7e-10
0.00213568829901,-1.4e-09,-6e-10
0.00215397441751,-1e-09,-4e-10
0.00217241710481,-1e-09,-6e-10
0.00219101770146,-9e-10,-6e-10
0.00220977755951,-9e-10,-4e-10
0.00222869804259,-1e-09,-5e-10
0.002247780526,-8e-10,-5e-10
0.0022670263968,-9e-10,-5e-10
0.00228643705395,-9e-10,-6e-10
0.00230601390837,-7e-10,-4e-10
0.00232575838308,-9e-10,-4e-10
0.00234567191326,-1.1e-09,-3e-10
0.00236575594641,-1.1e-09,-5e-10
0.00238601194238,-1e-09,-5e-10
0.00240644137357,-1.1e-09,-5e-10
0.00242704572494,-9e-10,-7e-10
0.0024478264942,-1e-09,-7e-10
0.00246878519186,-1.1e-09,-5e-10
0.00248992334137,-8e-10,-6e-10
0.00251124247924,-9e-10,-6e-10
0.00253274415511,-9e-10,-7e-10
0.00255442993191,-1e-09,-7e-10
0.00257630138594,-9e-10,-6e-10
0.002598360107,-1e-09,-6e-10
0.00262060769849,-1.1e-09,-7e-10
0.00264304577757,-9e-10,-4e-10
0.00266567597521,-9e-10,-5e-10
0.00268849993636,-1.1e-09,-6e-10
0.00271151932007,-9e-10,-7e-10
0.00273473579958,-9e-10,-3e-10
0.00275815106244,-8e-10,-3e-10
0.00278176681068,-8e-10,-5e-10
0.00280558476088,-8e-10,-6e-10
0.00282960664434,-6e-10,-5e-10
0.00285383420715,-1.2e-09,-3e-10
0.00287826921039,-1.1e-09,-4e-10
0.0029029134302,-7e-10,-5e-10
0.00292776865791,-7e-10,-5e-10
0.00295283670022,-1e-09,-6e-10
0.00297811937927,-7e-10,-5e-10
0.00300361853284,-1e-09,-7e-10
0.00302933601439,-9e-10,-3e-10
0.0030552736933,-6e-10,-6e-10
0.00308143345493,-1e-09,-1e-09
0.0031078172008,-1e-09,-7e-10
0.00313442684868,-9e-10,-9e-10
0.0031612643328,-9e-10,-6e-10
0.00318833160392,-9e-10,-6e-10
0.00321563062952,-9e-10,-4e-10
0.00324316339391,-9e-10,-5e-10
0.00327093189842,-9e-10,-2e-10
0.00329893816148,-1.1e-09,-6e-10
0.00332718421883,-9e-10,-6e-10
0.00335567212361,-8e-10,-7e-10
0.00338440394658,-9e-10,-7e-10
0.00341338177619,-8e-10,-2e-10
0.00344260771881,-8e-10,-7e-10
0.0034720838988,-7e-10,-6e-10
0.00350181245875,-8e-10,-3e-10
0.00353179555958,-9e-10,-5e-10
0.00356203538071,-9e-10,-5e-10
0.00359253412021,-8e-10,-6e-10
0.003623293995,-9e-10,-3e-10
0.00365431724095,-1e-09,-4e-10
0.00368560611309,-1e-09,-6e-10
0.00371716288576,-9e-10,-7e-10
0.00374898985277,-9e-10,-7e-10
0.00378108932757,-1e-09,-6e-10
0.0038134636434,-1e-09,-5e-10
0.00384611515352,-6e-10,-8e-10
0.0038790462313,-9e-10,-6e-10
0.00391225927044,-9e-10,-5e-10
0.00394575668515,-7e-10,-4e-10
0.0039795409103,-9e-10,-5e-10
0.00401361440161,-6e-10,-2e-10
0.00404797963581,-5e-10,-6e-10
0.00408263911087,-9e-10,-5e-10
0.00411759534612,-7e-10,-6e-10
0.00415285088247,-7e-10,-3e-10
0.00418840828258,-9e-10,-7e-10
0.00422427013108,-8e-10,-6e-10
0.00426043903468,-8e-10,-5e-10
0.00429691762246,-7e-10,-4e-10
0.00433370854597,-8e-10,-4e-10
0.00437081447949,-8e-10,-5e-10
0.00440823812018,-8e-10,-4e-10
0.00444598218832,-6e-10,-3e-10
0.00448404942744,-8e-10,-5e-10
0.0045224426046,-7e-10,-8e-10
0.00456116451052,-9e-10,-7e-10
0.00460021795985,-1e-09,-4e-10
0.00463960579131,-7e-10,-8e-10
0.00467933086793,-7e-10,-5e-10
0.00471939607727,-7e-10,-2e-10
0.00475980433159,-8e-10,-6e-10
0.00480055856811,-7e-10,-6e-10
0.00484166174918,-1e-09,-5e-10
0.00488311686253,-6e-10,-5e-10
0.00492492692146,-8e-10,-6e-10
0.00496709496506,-6e-10,-6e-10
0.00500962405847,-7e-10,-5e-10
0.00505251729305,-9e-10,-6e-10
0.00509577778664,-9e-10,-7e-10
0.00513940868378,-9e-10,-8e-10
0.00518341315591,-9e-10,-6e-10
0.00522779440166,-8e-10,-9e-10
0.00527255564701,-9e-10,-5e-10
0.0053177001456,-1.1e-09,-3e-10
0.00536323117889,-9e-10,-4e-10
0.00540915205646,-7e-10,-4e-10
0.00545546611622,-7e-10,-5e-10
0.00550217672467,-7e-10,-6e-10
0.00554928727712,-8e-10,-5e-10
0.00559680119796,-1e-09,-5e-10
0.00564472194089,-7e-10,-8e-10
0.0056930529892,-9e-10,-6e-10
0.00574179785598,-1.1e-09,-5e-10
0.00579096008442,-7e-10,-5e-10
0.00584054324803,-7e-10,-2e-10
0.00589055095095,-8e-10,-5e-10
0.00594098682813,-9e-10,-7e-10
0.00599185454569,-8e-10,-2e-10
0.0060431578011,-8e-10,-6e-10
0.00609490032353,-9e-10,-6e-10
0.00614708587403,-1.1e-09,-5e-10
0.00619971824591,-9e-10,-4e-10
0.0062528012649,-1e-09,-5e-10
0.00630633878954,-8e-10,-3e-10
0.00636033471137,-8e-10,-5e-10
0.00641479295526,-7e-10,-6e-10
0.0064697174797,-6e-10,-3e-10
0.00652511227705,-7e-10,-6e-10
0.00658098137388,-8e-10,-7e-10
0.0066373288312,-6e-10,-6e-10
0.00669415874483,-7e-10,-9e-10
0.00675147524563,-8e-10,-5e-10
0.00680928249985,-7e-10,-7e-10
0.00686758470939,-7e-10,-3e-10
0.00692638611216,-9e-10,-3e-10
0.00698569098231,-8e-10,-7e-10
0.00704550363063,-8e-10,-7e-10
0.00710582840479,-1e-09,-6e-10
0.00716666968971,-1e-09,-3e-10
0.00722803190783,-5e-10,-3e-10
0.00728991951947,-1e-09,-4e-10
0.00735233702313,-9e-10,-5e-10
0.00741528895585,-6e-10,-4e-10
0.00747877989348,-7e-10,-5e-10
0.00754281445109,-7e-10,-7e-10
0.00760739728323,-6e-10,-6e-10
0.00767253308432,-8e-10,-5e-10
0.00773822658898,-8e-10,-5e-10
0.00780448257236,-5e-10,-8e-10
0.00787130585048,-9e-10,-3e-10
0.00793870128063,-7e-10,-7e-10
0.00800667376167,-5e-10,-4e-10
0.00807522823439,-7e-10,-6e-10
0.00814436968191,-7e-10,-4e-10
0.00821410313002,-7e-10,-8e-10
0.0082844336475,-8e-10,-4e-10
0.00835536634657,-7e-10,-6e-10
0.00842690638322,-8e-10,-4e-10
0.00849905895756,-5e-10,-2e-10
0.00857182931424,-7e-10,-7e-10
0.00864522274283,-7e-10,-4e-10
0.00871924457816,-1e-09,-6e-10
0.00879390020076,-7e-10,-2e-10
0.00886919503721,-8e-10,-6e-10
0.00894513456059,-9e-10,-3e-10
0.00902172429079,-8e-10,-4e-10
0.00909896979501,-8e-10,-6e-10
0.00917687668808,-1.1e-09,-6e-10
0.00925545063294,-6e-10,-4e-10
0.00933469734098,-7e-10,-3e-10
0.00941462257252,-1.1e-09,-8e-10
0.00949523213719,-8e-10,-7e-10
0.00957653189436,-8e-10,-8e-10
0.00965852775357,-8e-10,-5e-10
0.00974122567498,-8e-10,-5e-10
0.00982463166974,-7e-10,-5e-10
0.00990875180051,-9e-10,-6e-10
0.00999359218183,-4e-10,-7e-10
0.0100791589806,-8e-10,-4e-10
0.0101654584165,-8e-10,-4e-10
0.0102524967626,-6e-10,-6e-10
0.0103402803455,-5e-10,-3e-10
0.010428815546,-1e-09,-5e-10
0.0105181087996,-8e-10,-5e-10
0.0106081665969,-9e-10,-7e-10
0.0106989954841,-7e-10,-6e-10
0.0107906020633,-6e-10,-6e-10
0.0108829929933,-8e-10,-7e-10
0.0109761749898,-7e-10,-4e-10
0.011070154826,-8e-10,-5e-10
0.0111649393332,-5e-10,-7e-10
0.0112605354012,-9e-10,-5e-10
0.0113569499786,-7e-10,-4e-10
0.0114541900736,-1.1e-09,-5e-10
0.0115522627545,-7e-10,-6e-10
0.0116511751501,-6e-10,-4e-10
0.01175093445,-7e-10,-7e-10
0.0118515479056,-6e-10,-5e-10
0.0119530228304,-7e-10,-5e-10
0.0120553666003,-7e-10,-6e-10
0.0121585866547,-5e-10,-6e-10
0.0122626904963,-6e-10,-4e-10
0.0123676856923,-7e-10,-5e-10
0.0124735798747,-7e-10,-6e-10
0.0125803807407,-9e-10,-7e-10
0.0126880960534,-8e-10,-8e-10
0.0127967336426,-7e-10,-6e-10
0.0129063014049,-7e-10,-1e-10
0.0130168073046,-7e-10,-3e-10
0.0131282593742,-8e-10,-5e-10
0.0132406657149,-8e-10,-5e-10
0.0133540344975,-6e-10,-5e-10
0.0134683739624,-7e-10,-6e-10
0.0135836924208,-8e-10,-3e-10
0.0136999982551,-7e-10,-5e-10
0.0138172999193,-7e-10,-3e-10
0.0139356059398,-7e-10,-5e-10
0.0140549249162,-7e-10,-7e-10
0.0141752655215,-6e-10,-7e-10
0.014296636503,-8e-10,-4e-10
0.0144190466831,-6e-10,-4e-10
0.0145425049596,-8e-10,-7e-10
0.0146670203063,-7e-10,-4e-10
0.0147926017741,-6e-10,-4e-10
0.0149192584914,-5e-10,-7e-10
0.0150469996646,-7e-10,-8e-10
0.0151758345789,-6e-10,-3e-10
0.0153057725992,-7e-10,-7e-10
0.0154368231704,-7e-10,-3e-10
0.0155689958184,-8e-10,-7e-10
0.0157023001507,-8e-10,-4e-10
0.0158367458568,-5e-10,-4e-10
0.0159723427094,-6e-10,-2e-10
0.0161091005648,-6e-10,-6e-10
0.0162470293637,-8e-10,-8e-10
0.0163861391319,-5e-10,-7e-10
0.0165264399812,-7e-10,-6e-10
0.0166679421096,-8e-10,-2e-10
0.0168106558028,-6e-10,-4e-10
0.0169545914344,-6e-10,-8e-10
0.0170997594668,-6e-10,-3e-10
0.017246170452,-8e-10,-6e-10
0.0173938350325,-7e-10,-3e-10
0.0175427639416,-6e-10,-5e-10
0.0176929680049,-5e-10,-7e-10
0.0178444581403,-6e-10,-6e-10
0.0179972453595,-5e-10,-1e-09
0.0181513407682,-9e-10,-5e-10
0.0183067555675,-7e-10,-5e-10
0.0184635010542,-7e-10,-5e-10
0.0186215886218,-8e-10,-6e-10
0.0187810297614,-8e-10,-4e-10
0.0189418360626,-6e-10,-4e-10
0.0191040192141,-7e-10,-5e-10
0.0192675910047,-6e-10,-2e-10
0.0194325633242,-5e-10,-7e-10
0.0195989481642,-7e-10,-3e-10
0.0197667576188,-7e-10,-5e-10
0.0199360038859,-7e-10,-2e-10
0.0201066992677,-7e-10,-6e-10
0.0202788561718,-8e-10,-4e-10
0.0204524871119,-7e-10,-6e-10
0.020627604709,-7e-10,-9e-10
0.020804221692,-6e-10,-5e-10
0.0209823508991,-9e-10,-7e-10
0.0211620052781,-6e-10,-5e-10
0.0213431978878,-7e-10,-7e-10
0.0215259418987,-6e-10,-5e-10
0.0217102505943,-6e-10,-3e-10
0.0218961373716,-6e-10,-3e-10
0.0220836157423,-9e-10,-7e-10
0.0222726993341,-4e-10,-6e-10
0.0224634018911,-5e-10,-4e-10
0.022655737275,-7e-10,-5e-10
0.0228497194666,-8e-10,-5e-10
0.0230453625659,-6e-10,-5e-10
0.0232426807939,-5e-10,-4e-10
0.0234416884935,-7e-10,-3e-10
0.0236424001301,-7e-10,-5e-10
0.0238448302931,-7e-10,-4e-10
0.0240489936969,-5e-10,-5e-10
0.0242549051817,-6e-10,-8e-10
0.0244625797149,-4e-10,-6e-10
0.0246720323919,-7e-10,-5e-10
0.0248832784377,-4e-10,-3e-10
0.0250963332072,-8e-10,-4e-10
0.0253112121871,-6e-10,-6e-10
0.0255279309966,-6e-10,-5e-10
0.0257465053886,-6e-10,-2e-10
0.0259669512508,-7e-10,-8e-10
0.0261892846073,-8e-10,-7e-10
0.0264135216189,-4e-10,-5e-10
0.0266396785851,-9e-10,-6e-10
0.0268677719449,-3e-10,-3e-10
0.027097818278,-7e-10,-5e-10
0.027329834306,-7e-10,-8e-10
0.0275638368939,-9e-10,-7e-10
0.0277998430508,-8e-10,-4e-10
0.0280378699318,-8e-10,-7e-10
0.0282779348385,-6e-10,-6e-10
0.0285200552208,-7e-10,-8e-10
0.0287642486782,-5e-10,-4e-10
0.0290105329605,-7e-10,-6e-10
0.0292589259699,-5e-10,-9e-10
0.0295094457615,-8e-10,-4e-10
0.0297621105453,-6e-10,-7e-10
0.0300169386869,-6e-10,-5e-10
0.0302739487095,-5e-10,-5e-10
0.0305331592947,-5e-10,-6e-10
0.030794589284,-6e-10,-4e-10
0.0310582576804,-8e-10,-5e-10
0.0313241836495,-7e-10,-5e-10
0.0315923865209,-5e-10,-6e-10
0.03186288579,-7e-10,-5e-10
0.0321357011188,-8e-10,-4e-10
0.0324108523378,-6e-10,-8e-10
0.0326883594473,-8e-10,-6e-10
0.0329682426189,-7e-10,-4e-10
0.0332505221968,-6e-10,-7e-10
0.0335352186993,-7e-10,-5e-10
0.0338223528207,-5e-10,-6e-10
0.0341119454322,-7e-10,-5e-10
0.0344040175838,-6e-10,-8e-10
0.0346985905057,-3e-10,-5e-10
0.03499568561,-6e-10,-4e-10
0.035295324492,-7e-10,-5e-10
0.035597528932,-6e-10,-8e-10
0.0359023208967,-7e-10,-6e-10
0.0362097225408,-8e-10,-7e-10
0.036519756209,-8e-10,-7e-10
0.0368324444371,-5e-10,-4e-10
0.0371478099537,-7e-10,-5e-10
0.0374658756824,-7e-10,-7e-10
0.0377866647428,-7e-10,-7e-10
0.0381102004524,-5e-10,-7e-10
0.0384365063286,-7e-10,-4e-10
0.0387656060901,-5e-10,-7e-10
0.0390975236584,-8e-10,-4e-10
0.0394322831601,-4e-10,-4e-10
0.0397699089285,-6e-10,-6e-10
0.0401104255048,-8e-10,-3e-10
0.0404538576406,-4e-10,-4e-10
0.0408002302996,-5e-10,-8e-10
0.0411495686589,-9e-10,-4e-10
0.0415018981113,-7e-10,-3e-10
0.0418572442671,-6e-10,-4e-10
0.0422156329558,-5e-10,-6e-10
0.0425770902281,-6e-10,-5e-10
0.0429416423577,-4e-10,-5e-10
0.0433093158433,-4e-10,-4e-10
0.0436801374104,-7e-10,-7e-10
0.0440541340135,-5e-10,-6e-10
0.0444313328377,-5e-10,-7e-10
0.044811761301,-7e-10,-3e-10
0.045195447056,-7e-10,-7e-10
0.0455824179924,-8e-10,-5e-10
0.0459727022382,-4e-10,-5e-10
0.0463663281628,-4e-10,-7e-10
0.0467633243779,-3e-10,-6e-10
0.0471637197407,-7e-10,-4e-10
0.0475675433552,-8e-10,-7e-10
0.0479748245747,-6e-10,-4e-10
0.0483855930037,-7e-10,-5e-10
0.0487998785003,-5e-10,-7e-10
0.0492177111783,-6e-10,-4e-10
0.0496391214092,-6e-10,-5e-10
0.0500641398246,-6e-10,-7e-10
0.0504927973184,-5e-10,-3e-10
0.0509251250489,-4e-10,-6e-10
0.0513611544414,-5e-10,-4e-10
0.0518009171901,-4e-10,-4e-10
0.0522444452606,-6e-10,-5e-10
0.0526917708922,-6e-10,-4e-10
0.0531429266003,-5e-10,-5e-10
0.0535979451786,-5e-10,-4e-10
0.0540568597017,-3e-10,-9e-10
0.0545197035273,-6e-10,-6e-10
0.0549865102987,-6e-10,-8e-10
0.0554573139474,-4e-10,-4e-10
0.0559321486952,-2e-10,-5e-10
0.0564110490571,-6e-10,-4e-10
0.0568940498436,-5e-10,-9e-10
0.0573811861631,-4e-10,-6e-10
0.0578724934249,-7e-10,-6e-10
0.0583680073412,-6e-10,-3e-10
0.05886776393,-5e-10,-5e-10
0.059371799518,-6e-10,-7e-10
0.0598801507424,-7e-10,-3e-10
0.0603928545546,-7e-10,-6e-10
0.0609099482222,-4e-10,-5e-10
0.0614314693318,-6e-10,-3e-10
0.0619574557918,-4e-10,-5e-10
0.0624879458354,-6e-10,-6e-10
0.0630229780231,-5e-10,-5e-10
0.0635625912453,-8e-10,-4e-10
0.0641068247257,-4e-10,-6e-10
0.0646557180237,-4e-10,-5e-10
0.0652093110375,-5e-10,-4e-10
0.0657676440067,-4e-10,-6e-10
0.0663307575157,-5e-10,-6e-10
0.0668986924962,-5e-10,-4e-10
0.0674714902305,-7e-10,-6e-10
0.0680491923543,-5e-10,-2e-10
0.0686318408598,-5e-10,-1e-09
0.0692194780987,-5e-10,-5e-10
0.0698121467855,-4e-10,-6e-10
0.0704098900001,-5e-10,-6e-10
0.0710127511915,-7e-10,-4e-10
0.0716207741808,-6e-10,-4e-10
0.0722340031641,-3e-10,-5e-10
0.0728524827159,-4e-10,-6e-10
0.0734762577925,-7e-10,-7e-10
0.0741053737351,-5e-10,-5e-10
0.0747398762731,-6e-10,-3e-10
0.0753798115274,-6e-10,-8e-10
0.0760252260137,-5e-10,-4e-10
0.0766761666463,-6e-10,-4e-10
0.0773326807408,-5e-10,-5e-10
0.0779948160183,-3e-10,-7e-10
0.0786626206081,-5e-10,-5e-10
0.079336143052,-6e-10,-5e-10
0.080015432307,-3e-10,-6e-10
0.0807005377497,-5e-10,-4e-10
0.0813915091791,-2e-10,-5e-10
0.0820883968208,-3e-10,-2e-10
0.0827912513305,-5e-10,-3e-10
0.0835001237974,-6e-10,-5e-10
0.0842150657483,-4e-10,-5e-10
0.0849361291511,-5e-10,-7e-10
0.0856633664188,-3e-10,-8e-10
0.0863968304129,-4e-10,-2e-10
0.0871365744477,-5e-10,-5e-10
0.087882652294,-4e-10,-5e-10
0.088635118183,-2e-10,-7e-10
0.0893940268101,-5e-10,-5e-10
0.090159433339,-4e-10,-7e-10
0.0909313934061,-5e-10,-7e-10
0.0917099631236,-3e-10,-5e-10
0.0924951990846,-4e-10,-5e-10
0.0932871583665,-2e-10,-7e-10
0.0940858985356,-3e-10,-6e-10
0.0948914776508,0.0,-3e-10
0.0957039542684,-3e-10,-4e-10
0.096523387446,-3e-10,-6e-10
0.0973498367468,-4e-10,-4e-10
0.098183362244,-6e-10,-5e-10
0.0990240245252,-3e-10,-4e-10
0.0998718846966,-1e-10,-5e-10
0.100727004388,-4e-10,-3e-10
0.101589445756,-6e-10,-4e-10
0.102459271491,-2e-10,-7e-10
0.103336544819,-1e-10,-6e-10
0.104221329506,-3e-10,-6e-10
0.105113689868,-2e-10,-6e-10
0.106013690767,-5e-10,-5e-10
0.106921397623,-3e-10,-8e-10
0.107836876417,-5e-10,-5e-10
0.108760193693,-5e-10,-7e-10
0.109691416564,-2e-10,-3e-10
0.110630612721,-5e-10,-8e-10
0.111577850431,-6e-10,-5e-10
0.112533198549,-1e-10,-7e-10
0.113496726515,-3e-10,-8e-10
0.114468504369,-3e-10,-5e-10
0.115448602746,-4e-10,-6e-10
0.116437092889,-3e-10,-7e-10
0.117434046648,-5e-10,-5e-10
0.118439536492,-5e-10,-5e-10
0.119453635507,-4e-10,-8e-10
0.120476417406,-2e-10,-7e-10
0.121507956534,-4e-10,-4e-10
0.122548327872,-2e-10,-1e-09
0.123597607042,-5e-10,-7e-10
0.124655870315,-1e-10,-6e-10
0.125723194614,-1e-10,-7e-10
0.126799657522,-2e-10,-6e-10
0.127885337283,-1e-10,-4e-10
0.128980312816,-1e-10,-7e-10
0.130084663711,-2e-10,-4e-10
0.131198470243,-7e-10,-4e-10
0.132321813371,-5e-10,-8e-10
0.13345477475,-4e-10,-7e-10
0.134597436733,1e-10,-7e-10
0.135749882377,-4e-10,-7e-10
0.136912195453,-2e-10,-4e-10
0.138084460447,-2e-10,-6e-10
0.139266762569,-1e-10,-3e-10
0.140459187758,-3e-10,-4e-10
0.141661822691,-3e-10,-5e-10
0.142874754783,0.0,-7e-10
0.144098072202,-1e-10,-8e-10
0.145331863868,-3e-10,-5e-10
0.146576219464,-2e-10,-1e-10
0.147831229439,0.0,-3e-10
0.149096985018,-3e-10,-5e-10
0.150373578208,-1e-10,-8e-10
0.1516611018,-1e-10,-2e-10
0.152959649384,0.0,-3e-10
0.154269315348,-3e-10,-6e-10
0.15559019489,-4e-10,-6e-10
0.156922384022,-2e-10,-4e-10
0.15826597958,-1e-10,-7e-10
0.159621079226,-1e-10,-5e-10
0.16098778146,-6e-10,-6e-10
0.162366185627,0.0,-7e-10
0.163756391919,0.0,-5e-10
0.165158501389,-5e-10,-7e-10
0.166572615954,-5e-10,-8e-10
0.167998838402,1e-10,-4e-10
0.169437272405,1e-10,-3e-10
0.170888022518,-3e-10,-7e-10
0.172351194196,0.0,-4e-10
0.173826893792,-1e-10,-8e-10
0.175315228575,-3e-10,-4e-10
0.176816306727,-1e-10,-4e-10
0.17833023736,-4e-10,-9e-10
0.179857130519,-6e-10,-7e-10
0.181397097191,0.0,-5e-10
0.182950249314,-1e-10,-7e-10
0.184516699784,-4e-10,-8e-10
0.186096562464,0.0,-6e-10
0.18768995219,-6e-10,-5e-10
0.189296984785,1e-10,-4e-10
0.190917777059,-2e-10,-1e-10
0.192552446827,4e-10,-5e-10
0.19420111291,-4e-10,-4e-10
0.195863895146,-2e-10,-4e-10
0.197540914399,-2e-10,-8e-10
0.199232292571,0.0,-5e-10
0.200938152604,-2e-10,-5e-10
0.202658618494,-1e-10,-7e-10
0.2043938153,1e-10,-7e-10
0.206143869149,1e-10,-7e-10
0.207908907251,-1e-10,-3e-10
0.209689057902,-2e-10,-5e-10
0.211484450499,-2e-10,-4e-10
0.213295215547,1e-10,-5e-10
0.215121484666,-1e-10,-7e-10
0.216963390604,1e-10,-2e-10
0.218821067249,-2e-10,-4e-10
0.220694649629,-3e-10,-7e-10
0.222584273934,-3e-10,-5e-10
0.224490077516,-1e-10,-6e-10
0.226412198905,2e-10,-5e-10
0.228350777818,1e-10,-4e-10
0.230305955166,-4e-10,-4e-10
0.232277873067,-1e-10,-4e-10
0.234266674858,-1e-10,-5e-10
0.2362725051,-2e-10,-4e-10
0.238295509595,-3e-10,-5e-10
0.24033583539,3e-10,-6e-10
0.242393630795,1e-10,-5e-10
0.244469045386,-1e-10,-5e-10
0.246562230022,2e-10,-6e-10
0.248673336853,3e-10,-6e-10
0.250802519332,6e-10,-5e-10
0.252949932226,6e-10,-6e-10
0.255115731626,-3e-10,-8e-10
0.25730007496,3e-10,-1e-09
0.259503121006,4e-10,-5e-10
0.261725029899,4e-10,-5e-10
0.263965963145,2e-10,-1e-09
0.266226083634,2e-10,-6e-10
0.268505555651,-4e-10,-8e-10
0.270804544887,3e-10,-9e-10
0.273123218451,-1e-10,-8e-10
0.275461744884,-2e-10,-5e-10
0.277820294169,-2e-10,-6e-10
0.280199037745,5e-10,-9e-10
0.28259814852,2e-10,-7e-10
0.28501780088,2e-10,-7e-10
0.287458170706,2e-10,-1e-09
0.289919435385,3e-10,-9e-10
0.292401773821,7e-10,-1.1e-09
0.294905366452,5e-10,-7e-10
0.29743039526,0.0,-8e-10
0.299977043784,3e-10,-1.1e-09
0.302545497137,-3e-10,-9e-10
0.305135942014,0.0,-1.1e-09
0.307748566712,5e-10,-1e-09
0.310383561136,6e-10,-1.4e-09
0.313041116822,4e-10,-1.4e-09
0.315721426941,4e-10,-1.3e-09
0.318424686321,0.0,-1.5e-09
0.321151091458,8e-10,-1.5e-09
0.323900840529,4e-10,-1.2e-09
0.32667413341,7e-10,-1.6e-09
0.329471171685,1.2e-09,-1.8e-09
0.332292158667,0.0,-1.8e-09
0.335137299409,8e-10,-2.2e-09
0.33800680072,4e-10,-2.3e-09
0.340900871178,6e-10,-2.6e-09
0.343819721148,-5e-10,-2.9e-09
0.346763562798,2e-10,-3.1e-09
0.34973261011,9e-10,-3.3e-09
0.352727078899,-1e-10,-3.5e-09
0.355747186827,4e-10,-3.7e-09
0.358793153422,1.2e-09,-4.4e-09
0.36186520009,8e-10,-4.6e-09
0.364963550133,8e-10,-5.6e-09
0.368088428764,1.2e-09,-6.1e-09
0.371240063125,4e-10,-7e-09
0.374418682305,5e-10,-7.8e-09
0.37762451735,9e-10,-8.3e-09
0.380857801289,1e-10,-9.7e-09
0.384118769143,7e-10,-1.09e-08
0.387407657945,7e-10,-1.25e-08
