"Vb","Ib","Vc"
1.39139139139,4.44e-07,3.48
1.3963963964,4.5e-07,3.47
1.4014014014,4.51e-07,3.46
1.40640640641,4.52e-07,3.45
1.41141141141,4.56e-07,3.44
1.41641641642,4.58e-07,3.43
1.42142142142,4.6e-07,3.42
1.42642642643,4.64e-07,3.41
1.43143143143,4.64e-07,3.4
1.43643643644,4.66e-07,3.39
1.44144144144,4.72e-07,3.38
1.44644644645,4.76e-07,3.37
1.45145145145,4.77e-07,3.365
1.45645645646,4.8e-07,3.355
1.46146146146,4.79e-07,3.345
1.46646646647,4.85e-07,3.335
1.47147147147,4.88e-07,3.325
1.47647647648,4.88e-07,3.315
1.48148148148,4.95e-07,3.305
1.48648648649,4.92e-07,3.295
1.49149149149,4.97e-07,3.285
1.4964964965,5e-07,3.275
1.5015015015,5.03e-07,3.265
1.50650650651,5.06e-07,3.255
1.51151151151,5.08e-07,3.245
1.51651651652,5.12e-07,3.235
1.52152152152,5.14e-07,3.225
1.52652652653,5.18e-07,3.215
1.53153153153,5.18e-07,3.205
1.53653653654,5.22e-07,3.195
1.54154154154,5.24e-07,3.185
1.54654654655,5.25e-07,3.175
1.55155155155,5.31e-07,3.17
1.55655655656,5.34e-07,3.16
1.56156156156,5.34e-07,3.15
1.56656656657,5.37e-07,3.14
1.57157157157,5.4e-07,3.13
1.57657657658,5.41e-07,3.12
1.58158158158,5.45e-07,3.11
1.58658658659,5.46e-07,3.1
1.59159159159,5.49e-07,3.09
1.5965965966,5.55e-07,3.08
1.6016016016,5.57e-07,3.07
1.60660660661,5.57e-07,3.06
1.61161161161,5.6e-07,3.05
1.61661661662,5.68e-07,3.04
1.62162162162,5.66e-07,3.03
1.62662662663,5.67e-07,3.025
1.63163163163,5.74e-07,3.015
1.63663663664,5.77e-07,3.005
1.64164164164,5.77e-07,2.995
1.64664664665,5.79e-07,2.985
1.65165165165,5.85e-07,2.975
1.65665665666,5.84e-07,2.965
1.66166166166,5.87e-07,2.955
1.66666666667,5.9e-07,2.945
1.67167167167,5.91e-07,2.935
1.67667667668,5.96e-07,2.925
1.68168168168,5.98e-07,2.915
1.68668668669,6e-07,2.905
1.69169169169,6.01e-07,2.9
1.6966966967,6.06e-07,2.89
1.7017017017,6.07e-07,2.88
1.70670670671,6.1e-07,2.87
1.71171171171,6.14e-07,2.86
1.71671671672,6.13e-07,2.85
1.72172172172,6.19e-07,2.84
1.72672672673,6.21e-07,2.83
1.73173173173,6.26e-07,2.82
1.73673673674,6.29e-07,2.81
1.74174174174,6.3e-07,2.8
1.74674674675,6.33e-07,2.79
1.75175175175,6.34e-07,2.78
1.75675675676,6.41e-07,2.77
1.76176176176,6.38e-07,2.76
1.76676676677,6.42e-07,2.75
1.77177177177,6.5e-07,2.74
1.77677677678,6.48e-07,2.73
1.78178178178,6.53e-07,2.72
1.78678678679,6.55e-07,2.71
1.79179179179,6.56e-07,2.705
1.7967967968,6.62e-07,2.69
1.8018018018,6.61e-07,2.685
1.80680680681,6.65e-07,2.675
1.81181181181,6.68e-07,2.665
1.81681681682,6.65e-07,2.655
1.82182182182,6.75e-07,2.645
1.82682682683,6.76e-07,2.635
1.83183183183,6.79e-07,2.625
1.83683683684,6.8e-07,2.615
1.84184184184,6.83e-07,2.605
1.84684684685,6.85e-07,2.595
1.85185185185,6.9e-07,2.59
1.85685685686,6.92e-07,2.58
1.86186186186,6.96e-07,2.57
1.86686686687,6.97e-07,2.56
1.87187187187,6.98e-07,2.55
1.87687687688,7.05e-07,2.54
1.88188188188,7.04e-07,2.53
1.88688688689,7.08e-07,2.52
1.89189189189,7.1e-07,2.51
1.8968968969,7.16e-07,2.5
1.9019019019,7.16e-07,2.49
1.90690690691,7.16e-07,2.48
1.91191191191,7.21e-07,2.47
1.91691691692,7.22e-07,2.46
1.92192192192,7.3e-07,2.45
1.92692692693,7.24e-07,2.44
1.93193193193,7.31e-07,2.43
1.93693693694,7.36e-07,2.425
1.94194194194,7.37e-07,2.415
1.94694694695,7.37e-07,2.405
1.95195195195,7.42e-07,2.395
1.95695695696,7.43e-07,2.385
1.96196196196,7.46e-07,2.375
1.96696696697,7.49e-07,2.365
1.97197197197,7.52e-07,2.355
1.97697697698,7.56e-07,2.345
1.98198198198,7.56e-07,2.34
1.98698698699,7.59e-07,2.33
1.99199199199,7.63e-07,2.32
1.996996997,7.65e-07,2.31
2.002002002,7.69e-07,2.295
2.00700700701,7.68e-07,2.285
2.01201201201,7.75e-07,2.275
2.01701701702,7.76e-07,2.265
2.02202202202,7.79e-07,2.255
2.02702702703,7.81e-07,2.245
2.03203203203,7.86e-07,2.235
2.03703703704,7.88e-07,2.225
2.04204204204,7.92e-07,2.215
2.04704704705,7.91e-07,2.205
2.05205205205,7.98e-07,2.195
2.05705705706,8e-07,2.185
2.06206206206,8.03e-07,2.175
2.06706706707,8.06e-07,2.165
2.07207207207,8.06e-07,2.155
2.07707707708,8.09e-07,2.145
2.08208208208,8.14e-07,2.14
2.08708708709,8.18e-07,2.13
2.09209209209,8.15e-07,2.12
2.0970970971,8.22e-07,2.11
2.1021021021,8.17e-07,2.1
2.10710710711,8.25e-07,2.09
2.11211211211,8.25e-07,2.08
2.11711711712,8.29e-07,2.07
2.12212212212,8.32e-07,2.06
2.12712712713,8.35e-07,2.05
2.13213213213,8.38e-07,2.04
2.13713713714,8.43e-07,2.03
2.14214214214,8.41e-07,2.025
2.14714714715,8.48e-07,2.015
2.15215215215,8.47e-07,2.005
2.15715715716,8.52e-07,1.995
2.16216216216,8.56e-07,1.985
2.16716716717,8.53e-07,1.975
2.17217217217,8.66e-07,1.965
2.17717717718,8.59e-07,1.955
2.18218218218,8.65e-07,1.945
2.18718718719,8.67e-07,1.935
2.19219219219,8.7e-07,1.925
2.1971971972,8.77e-07,1.915
2.2022022022,8.76e-07,1.905
2.20720720721,8.8e-07,1.895
2.21221221221,8.88e-07,1.885
2.21721721722,8.88e-07,1.875
2.22222222222,8.96e-07,1.865
2.22722722723,9.06e-07,1.855
2.23223223223,9.16e-07,1.845
2.23723723724,9.4e-07,1.835
2.24224224224,9.76e-07,1.83
2.24724724725,1.022e-06,1.82
2.25225225225,1.109e-06,1.81
2.25725725726,1.228e-06,1.805
2.26226226226,1.405e-06,1.8
2.26726726727,1.627e-06,1.795
2.27227227227,1.911e-06,1.795
2.27727727728,2.37e-06,1.785
2.28228228228,2.77e-06,1.78
2.28728728729,3.22e-06,1.78
2.29229229229,3.71e-06,1.78
2.2972972973,4.23e-06,1.785
2.3023023023,4.77e-06,1.785
2.30730730731,5.32e-06,1.785
2.31231231231,5.88e-06,1.79
2.31731731732,6.44e-06,1.79
2.32232232232,7.02e-06,1.79
2.32732732733,7.62e-06,1.795
2.33233233233,8.21e-06,1.795
2.33733733734,8.81e-06,1.8
2.34234234234,9.42e-06,1.805
2.34734734735,1.004e-05,1.805
2.35235235235,1.066e-05,1.81
2.35735735736,1.128e-05,1.815
2.36236236236,1.192e-05,1.815
2.36736736737,1.255e-05,1.82
2.37237237237,1.319e-05,1.825
2.37737737738,1.382e-05,1.83
2.38238238238,1.446e-05,1.83
2.38738738739,1.511e-05,1.835
2.39239239239,1.574e-05,1.84
2.3973973974,1.639e-05,1.845
2.4024024024,1.706e-05,1.845
2.40740740741,1.77e-05,1.85
2.41241241241,1.836e-05,1.855
2.41741741742,1.902e-05,1.86
2.42242242242,1.968e-05,1.865
2.42742742743,2.04e-05,1.86
2.43243243243,2.1e-05,1.865
2.43743743744,2.17e-05,1.87
2.44244244244,2.24e-05,1.875
2.44744744745,2.31e-05,1.875
2.45245245245,2.38e-05,1.88
2.45745745746,2.45e-05,1.885
2.46246246246,2.52e-05,1.89
2.46746746747,2.59e-05,1.895
2.47247247247,2.66e-05,1.9
2.47747747748,2.74e-05,1.905
2.48248248248,2.81e-05,1.91
2.48748748749,2.88e-05,1.91
2.49249249249,2.95e-05,1.915
2.4974974975,3.02e-05,1.92
2.5025025025,3.11e-05,1.925
2.50750750751,3.18e-05,1.93
2.51251251251,3.25e-05,1.935
2.51751751752,3.32e-05,1.94
2.52252252252,3.39e-05,1.945
2.52752752753,3.46e-05,1.95
2.53253253253,3.53e-05,1.955
2.53753753754,3.61e-05,1.955
2.54254254254,3.68e-05,1.96
2.54754754755,3.75e-05,1.965
2.55255255255,3.82e-05,1.97
2.55755755756,3.89e-05,1.975
2.56256256256,3.97e-05,1.98
2.56756756757,4.04e-05,1.985
2.57257257257,4.11e-05,1.99
2.57757757758,4.18e-05,1.995
2.58258258258,4.25e-05,2.0
2.58758758759,4.32e-05,2.005
2.59259259259,4.39e-05,2.005
2.5975975976,4.46e-05,2.01
2.6026026026,4.53e-05,2.015
2.60760760761,4.6e-05,2.02
2.61261261261,4.67e-05,2.025
2.61761761762,4.74e-05,2.03
2.62262262262,4.81e-05,2.035
2.62762762763,4.88e-05,2.04
2.63263263263,4.95e-05,2.045
2.63763763764,5.02e-05,2.05
2.64264264264,5.09e-05,2.05
2.64764764765,5.16e-05,2.055
2.65265265265,5.23e-05,2.06
2.65765765766,5.3e-05,2.065
2.66266266266,5.37e-05,2.07
2.66766766767,5.44e-05,2.075
2.67267267267,5.51e-05,2.08
2.67767767768,5.59e-05,2.085
2.68268268268,5.66e-05,2.09
2.68768768769,5.73e-05,2.095
2.69269269269,5.8e-05,2.1
2.6976976977,5.87e-05,2.105
2.7027027027,5.94e-05,2.11
2.70770770771,6.01e-05,2.11
2.71271271271,6.09e-05,2.115
2.71771771772,6.16e-05,2.12
2.72272272272,6.23e-05,2.125
2.72772772773,6.31e-05,2.13
2.73273273273,6.38e-05,2.135
2.73773773774,6.45e-05,2.14
2.74274274274,6.52e-05,2.145
2.74774774775,6.6e-05,2.15
2.75275275275,6.67e-05,2.155
2.75775775776,6.74e-05,2.16
2.76276276276,6.81e-05,2.165
2.76776776777,6.89e-05,2.17
2.77277277277,6.96e-05,2.175
2.77777777778,7.03e-05,2.18
2.78278278278,7.1e-05,2.185
2.78778778779,7.17e-05,2.185
2.79279279279,7.25e-05,2.19
2.7977977978,7.32e-05,2.195
2.8028028028,7.39e-05,2.2
2.80780780781,7.47e-05,2.205
2.81281281281,7.54e-05,2.21
2.81781781782,7.61e-05,2.215
2.82282282282,7.69e-05,2.22
2.82782782783,7.76e-05,2.225
2.83283283283,7.83e-05,2.23
2.83783783784,7.9e-05,2.235
2.84284284284,7.97e-05,2.24
2.84784784785,8.04e-05,2.245
2.85285285285,8.12e-05,2.25
2.85785785786,8.19e-05,2.255
2.86286286286,8.26e-05,2.26
2.86786786787,8.33e-05,2.265
2.87287287287,8.4e-05,2.27
2.87787787788,8.48e-05,2.27
2.88288288288,8.55e-05,2.275
2.88788788789,8.62e-05,2.28
2.89289289289,8.69e-05,2.285
2.8978978979,8.76e-05,2.29
2.9029029029,8.84e-05,2.295
2.90790790791,8.91e-05,2.3
2.91291291291,8.98e-05,2.305
2.91791791792,9.05e-05,2.31
2.92292292292,9.12e-05,2.315
2.92792792793,9.2e-05,2.32
2.93293293293,9.27e-05,2.325
2.93793793794,9.34e-05,2.33
2.94294294294,9.41e-05,2.335
2.94794794795,9.49e-05,2.34
2.95295295295,9.56e-05,2.345
2.95795795796,9.63e-05,2.345
2.96296296296,9.71e-05,2.355
2.96796796797,9.78e-05,2.36
2.97297297297,9.86e-05,2.365
2.97797797798,9.93e-05,2.37
2.98298298298,0.0001001,2.37
2.98798798799,0.0001008,2.38
2.99299299299,0.0001016,2.385
2.997997998,0.0001023,2.385
3.003003003,0.0001031,2.39
3.00800800801,0.0001038,2.395
3.01301301301,0.0001045,2.4
3.01801801802,0.0001053,2.405
3.02302302302,0.000106,2.41
3.02802802803,0.0001068,2.415
3.03303303303,0.0001075,2.42
3.03803803804,0.0001082,2.425
3.04304304304,0.000109,2.43
3.04804804805,0.0001097,2.435
3.05305305305,0.0001105,2.44
3.05805805806,0.0001112,2.445
3.06306306306,0.000112,2.45
3.06806806807,0.0001127,2.455
3.07307307307,0.0001134,2.46
3.07807807808,0.0001142,2.465
3.08308308308,0.0001149,2.47
3.08808808809,0.0001156,2.475
3.09309309309,0.0001164,2.48
3.0980980981,0.0001171,2.485
3.1031031031,0.0001178,2.49
3.10810810811,0.0001186,2.495
3.11311311311,0.0001193,2.5
3.11811811812,0.00012,2.505
3.12312312312,0.0001207,2.51
3.12812812813,0.0001215,2.515
3.13313313313,0.0001222,2.52
3.13813813814,0.0001229,2.525
3.14314314314,0.0001237,2.53
3.14814814815,0.0001244,2.535
3.15315315315,0.0001251,2.54
3.15815815816,0.0001258,2.545
3.16316316316,0.0001266,2.55
3.16816816817,0.0001273,2.55
3.17317317317,0.000128,2.555
3.17817817818,0.0001288,2.56
3.18318318318,0.0001295,2.565
3.18818818819,0.0001302,2.57
3.19319319319,0.0001309,2.575
3.1981981982,0.0001317,2.58
3.2032032032,0.0001324,2.585
3.20820820821,0.0001331,2.59
3.21321321321,0.0001339,2.595
3.21821821822,0.0001346,2.6
3.22322322322,0.0001354,2.605
3.22822822823,0.0001361,2.61
3.23323323323,0.0001368,2.615
3.23823823824,0.0001376,2.62
3.24324324324,0.0001383,2.625
3.24824824825,0.0001391,2.63
3.25325325325,0.0001398,2.635
3.25825825826,0.0001405,2.64
3.26326326326,0.0001413,2.645
3.26826826827,0.000142,2.65
3.27327327327,0.0001428,2.655
3.27827827828,0.0001435,2.66
3.28328328328,0.0001443,2.665
3.28828828829,0.000145,2.67
3.29329329329,0.0001457,2.675
3.2982982983,0.0001465,2.68
3.3033033033,0.0001472,2.685
3.30830830831,0.0001479,2.69
3.31331331331,0.0001487,2.695
3.31831831832,0.0001494,2.7
3.32332332332,0.0001501,2.705
3.32832832833,0.0001509,2.71
3.33333333333,0.0001516,2.71
3.33833833834,0.0001523,2.715
3.34334334334,0.0001531,2.72
3.34834834835,0.0001538,2.725
3.35335335335,0.0001545,2.73
3.35835835836,0.0001552,2.735
3.36336336336,0.0001559,2.74
3.36836836837,0.0001566,2.745
3.37337337337,0.0001573,2.75
3.37837837838,0.000158,2.755
3.38338338338,0.0001588,2.76
3.38838838839,0.0001595,2.765
3.39339339339,0.0001602,2.77
3.3983983984,0.0001609,2.775
3.4034034034,0.0001616,2.78
3.40840840841,0.0001624,2.785
3.41341341341,0.000163,2.79
3.41841841842,0.0001637,2.795
3.42342342342,0.0001645,2.8
3.42842842843,0.0001652,2.805
3.43343343343,0.0001659,2.805
3.43843843844,0.0001666,2.81
3.44344344344,0.0001674,2.82
3.44844844845,0.0001681,2.82
3.45345345345,0.0001688,2.825
3.45845845846,0.0001695,2.83
3.46346346346,0.0001703,2.835
3.46846846847,0.000171,2.84
3.47347347347,0.0001717,2.845
3.47847847848,0.0001725,2.85
3.48348348348,0.0001732,2.855
3.48848848849,0.000174,2.86
3.49349349349,0.0001747,2.865
3.4984984985,0.0001754,2.87
3.5035035035,0.0001763,2.875
3.50850850851,0.0001771,2.88
3.51351351351,0.0001778,2.885
3.51851851852,0.0001786,2.89
3.52352352352,0.0001793,2.895
3.52852852853,0.0001801,2.9
3.53353353353,0.0001808,2.905
3.53853853854,0.0001815,2.91
3.54354354354,0.0001823,2.915
3.54854854855,0.000183,2.92
3.55355355355,0.0001837,2.925
3.55855855856,0.0001845,2.93
3.56356356356,0.0001852,2.935
3.56856856857,0.0001859,2.94
3.57357357357,0.0001867,2.945
3.57857857858,0.0001874,2.95
3.58358358358,0.0001882,2.955
3.58858858859,0.0001889,2.96
3.59359359359,0.0001896,2.965
3.5985985986,0.0001904,2.97
3.6036036036,0.0001911,2.975
3.60860860861,0.0001918,2.98
3.61361361361,0.0001925,2.985
3.61861861862,0.0001933,2.99
3.62362362362,0.000194,2.995
3.62862862863,0.0001947,3.0
3.63363363363,0.0001954,3.005
3.63863863864,0.0001961,3.01
3.64364364364,0.0001968,3.015
3.64864864865,0.0001976,3.02
3.65365365365,0.0001983,3.025
3.65865865866,0.000199,3.03
3.66366366366,0.0001997,3.035
3.66866866867,0.000202,3.03
3.67367367367,0.000202,3.035
3.67867867868,0.000203,3.04
3.68368368368,0.000204,3.045
3.68868868869,0.000204,3.05
3.69369369369,0.000205,3.055
3.6986986987,0.000206,3.06
3.7037037037,0.000206,3.065
3.70870870871,0.000207,3.07
3.71371371371,0.000208,3.075
3.71871871872,0.000208,3.08
3.72372372372,0.000209,3.085
3.72872872873,0.00021,3.09
3.73373373373,0.000211,3.095
3.73873873874,0.000212,3.1
3.74374374374,0.000212,3.105
3.74874874875,0.000213,3.11
3.75375375375,0.000214,3.115
3.75875875876,0.000214,3.12
3.76376376376,0.000215,3.125
3.76876876877,0.000216,3.13
3.77377377377,0.000217,3.135
3.77877877878,0.000217,3.14
3.78378378378,0.000218,3.145
3.78878878879,0.000219,3.15
3.79379379379,0.00022,3.155
3.7987987988,0.00022,3.16
3.8038038038,0.000221,3.165
3.80880880881,0.000222,3.17
3.81381381381,0.000223,3.175
3.81881881882,0.000223,3.18
3.82382382382,0.000224,3.185
3.82882882883,0.000225,3.19
3.83383383383,0.000225,3.195
3.83883883884,0.000226,3.2
3.84384384384,0.000227,3.205
3.84884884885,0.000228,3.21
3.85385385385,0.000229,3.215
3.85885885886,0.000229,3.22
3.86386386386,0.00023,3.225
3.86886886887,0.00023,3.23
3.87387387387,0.000231,3.23
3.87887887888,0.000232,3.235
3.88388388388,0.000233,3.24
3.88888888889,0.000233,3.245
3.89389389389,0.000234,3.25
3.8988988989,0.000235,3.255
3.9039039039,0.000236,3.26
3.90890890891,0.000237,3.265
3.91391391391,0.000237,3.27
3.91891891892,0.000238,3.275
3.92392392392,0.000238,3.28
3.92892892893,0.000239,3.285
3.93393393393,0.00024,3.29
3.93893893894,0.000241,3.295
3.94394394394,0.000241,3.3
3.94894894895,0.000242,3.305
3.95395395395,0.000243,3.31
3.95895895896,0.000243,3.31
