"V","Ib","Ve"
0.00171107237074,-1.4e-09,0.0
0.00172572285703,-1.5e-09,0.0
0.00174049878322,-1.4e-09,0.0
0.00175540122335,-1.1e-09,0.0
0.00177043126065,-1.3e-09,0.0
0.00178558998763,-1.4e-09,0.0
0.00180087850615,-1.2e-09,0.0
0.00181629792751,-1.6e-09,0.0
0.00183184937252,-1.3e-09,0.0
0.00184753397159,-1.2e-09,0.0
0.00186335286481,-1.1e-09,0.0
0.00187930720202,-1.3e-09,0.0
0.00189539814293,-1e-09,0.0
0.00191162685714,-1.4e-09,0.0
0.00192799452431,-1.3e-09,0.0
0.00194450233416,-1.3e-09,0.0
0.00196115148663,-1.5e-09,0.0
0.00197794319192,-1.3e-09,0.0
0.00199487867057,-1.2e-09,0.0
0.00201195915361,-1.3e-09,0.0
0.00202918588259,-1.4e-09,0.0
0.00204656010969,-1.2e-09,0.0
0.00206408309781,-1.3e-09,0.0
0.00208175612068,-1.1e-09,0.0
0.0020995804629,-1.2e-09,0.0
0.0021175574201,-1e-09,0.0
0.00213568829901,-1.1e-09,0.0
0.00215397441751,-1.1e-09,0.0
0.00217241710481,-1e-09,0.0
0.00219101770146,-1.3e-09,0.0
0.00220977755951,-1.2e-09,0.0
0.00222869804259,-1.3e-09,0.0
0.002247780526,-9e-10,0.0
0.0022670263968,-1.1e-09,0.0
0.00228643705395,-1e-09,0.0
0.00230601390837,-1e-09,0.0
0.00232575838308,-1.3e-09,0.0
0.00234567191326,-1.1e-09,0.0
0.00236575594641,-1.4e-09,0.0
0.00238601194238,-1.1e-09,0.0
0.00240644137357,-1.3e-09,0.0
0.00242704572494,-1.1e-09,0.0
0.0024478264942,-1.3e-09,0.0
0.00246878519186,-1.2e-09,0.0
0.00248992334137,-9e-10,0.0
0.00251124247924,-1e-09,0.0
0.00253274415511,-1e-09,0.0
0.00255442993191,-1.3e-09,0.0
0.00257630138594,-9e-10,0.0
0.002598360107,-1e-09,0.0
0.00262060769849,-1e-09,0.0
0.00264304577757,-1.2e-09,0.0
0.00266567597521,-1.1e-09,0.0
0.00268849993636,-1.3e-09,0.0
0.00271151932007,-9e-10,0.0
0.00273473579958,-1e-09,0.0
0.00275815106244,-1e-09,0.0
0.00278176681068,-1e-09,0.0
0.00280558476088,-1.3e-09,0.0
0.00282960664434,-8e-10,0.0
0.00285383420715,-9e-10,0.0
0.00287826921039,-1.1e-09,0.0
0.0029029134302,-1.1e-09,0.0
0.00292776865791,-1.3e-09,0.0
0.00295283670022,-8e-10,0.0
0.00297811937927,-8e-10,0.0
0.00300361853284,-1e-09,0.0
0.00302933601439,-9e-10,0.0
0.0030552736933,-9e-10,0.0
0.00308143345493,-1.1e-09,0.0
0.0031078172008,-1e-09,0.0
0.00313442684868,-8e-10,0.0
0.0031612643328,-9e-10,0.0
0.00318833160392,-1e-09,0.0
0.00321563062952,-9e-10,0.0
0.00324316339391,-1e-09,0.0
0.00327093189842,-8e-10,0.0
0.00329893816148,-6e-10,0.0
0.00332718421883,-1e-09,0.0
0.00335567212361,-1e-09,0.0
0.00338440394658,-9e-10,0.0
