"V","Ib","Ve"
2.11211211211,8.18e-07,1.479
2.11711711712,8.24e-07,1.484
2.12212212212,8.24e-07,1.489
2.12712712713,8.23e-07,1.494
2.13213213213,8.28e-07,1.498
2.13713713714,8.32e-07,1.503
2.14214214214,8.35e-07,1.508
2.14714714715,8.39e-07,1.513
2.15215215215,8.39e-07,1.518
2.15715715716,8.42e-07,1.523
2.16216216216,8.43e-07,1.528
2.16716716717,8.48e-07,1.532
2.17217217217,8.51e-07,1.537
2.17717717718,8.55e-07,1.542
2.18218218218,8.53e-07,1.547
2.18718718719,8.59e-07,1.552
2.19219219219,8.59e-07,1.557
2.1971971972,8.62e-07,1.562
2.2022022022,8.64e-07,1.566
2.20720720721,8.66e-07,1.572
2.21221221221,8.7e-07,1.576
2.21721721722,8.74e-07,1.581
2.22222222222,8.76e-07,1.586
2.22722722723,8.77e-07,1.591
2.23223223223,8.82e-07,1.596
2.23723723724,8.86e-07,1.601
2.24224224224,8.89e-07,1.606
2.24724724725,8.9e-07,1.611
2.25225225225,8.95e-07,1.616
2.25725725726,8.97e-07,1.621
2.26226226226,8.99e-07,1.626
2.26726726727,9.01e-07,1.631
2.27227227227,9e-07,1.636
2.27727727728,9.04e-07,1.64
2.28228228228,9.05e-07,1.645
2.28728728729,9.1e-07,1.65
2.29229229229,9.13e-07,1.656
2.2972972973,9.18e-07,1.66
2.3023023023,9.18e-07,1.665
2.30730730731,9.19e-07,1.67
2.31231231231,9.22e-07,1.675
2.31731731732,9.22e-07,1.68
2.32232232232,9.28e-07,1.685
2.32732732733,9.36e-07,1.689
2.33233233233,9.33e-07,1.694
2.33733733734,9.35e-07,1.699
2.34234234234,9.39e-07,1.704
2.34734734735,9.43e-07,1.708
2.35235235235,9.42e-07,1.713
2.35735735736,9.47e-07,1.718
2.36236236236,9.45e-07,1.723
2.36736736737,9.52e-07,1.727
2.37237237237,9.52e-07,1.732
2.37737737738,9.57e-07,1.737
2.38238238238,9.59e-07,1.742
2.38738738739,9.59e-07,1.746
2.39239239239,9.69e-07,1.751
2.3973973974,9.65e-07,1.756
2.4024024024,9.68e-07,1.761
2.40740740741,9.73e-07,1.765
2.41241241241,9.75e-07,1.77
2.41741741742,9.75e-07,1.775
2.42242242242,9.8e-07,1.78
2.42742742743,9.86e-07,1.784
2.43243243243,9.85e-07,1.789
2.43743743744,9.86e-07,1.794
2.44244244244,9.9e-07,1.799
2.44744744745,9.92e-07,1.804
2.45245245245,9.96e-07,1.809
2.45745745746,1e-06,1.814
2.46246246246,1.002e-06,1.819
2.46746746747,1.002e-06,1.824
2.47247247247,1.004e-06,1.829
2.47747747748,1.01e-06,1.834
2.48248248248,1.009e-06,1.839
2.48748748749,1.012e-06,1.844
2.49249249249,1.015e-06,1.848
2.4974974975,1.018e-06,1.853
2.5025025025,1.022e-06,1.86
2.50750750751,1.023e-06,1.864
2.51251251251,1.023e-06,1.869
2.51751751752,1.028e-06,1.874
2.52252252252,1.034e-06,1.879
2.52752752753,1.032e-06,1.884
2.53253253253,1.038e-06,1.889
2.53753753754,1.043e-06,1.894
2.54254254254,1.045e-06,1.899
2.54754754755,1.043e-06,1.904
2.55255255255,1.04e-06,1.909
2.55755755756,1.052e-06,1.914
2.56256256256,1.052e-06,1.919
2.56756756757,1.057e-06,1.923
2.57257257257,1.059e-06,1.928
2.57757757758,1.058e-06,1.933
2.58258258258,1.059e-06,1.938
2.58758758759,1.059e-06,1.943
2.59259259259,1.068e-06,1.947
2.5975975976,1.069e-06,1.952
2.6026026026,1.071e-06,1.957
2.60760760761,1.073e-06,1.962
2.61261261261,1.077e-06,1.966
2.61761761762,1.082e-06,1.971
2.62262262262,1.083e-06,1.976
2.62762762763,1.083e-06,1.981
2.63263263263,1.089e-06,1.986
2.63763763764,1.088e-06,1.99
2.64264264264,1.09e-06,1.995
2.64764764765,1.097e-06,2.0
2.65265265265,1.093e-06,2.014
2.65765765766,1.105e-06,2.02
2.66266266266,1.097e-06,2.024
2.66766766767,1.099e-06,2.028
2.67267267267,1.108e-06,2.034
2.67767767768,1.112e-06,2.038
2.68268268268,1.105e-06,2.044
2.68768768769,1.114e-06,2.048
2.69269269269,1.115e-06,2.052
2.6976976977,1.118e-06,2.058
2.7027027027,1.126e-06,2.062
2.70770770771,1.125e-06,2.068
2.71271271271,1.128e-06,2.072
2.71771771772,1.129e-06,2.078
2.72272272272,1.131e-06,2.082
2.72772772773,1.136e-06,2.088
2.73273273273,1.138e-06,2.092
2.73773773774,1.142e-06,2.098
2.74274274274,1.139e-06,2.102
2.74774774775,1.144e-06,2.108
2.75275275275,1.155e-06,2.112
2.75775775776,1.154e-06,2.116
2.76276276276,1.155e-06,2.122
2.76776776777,1.155e-06,2.126
2.77277277277,1.154e-06,2.132
2.77777777778,1.164e-06,2.136
2.78278278278,1.163e-06,2.142
2.78778778779,1.164e-06,2.146
2.79279279279,1.172e-06,2.152
2.7977977978,1.17e-06,2.156
2.8028028028,1.176e-06,2.162
2.80780780781,1.18e-06,2.166
2.81281281281,1.175e-06,2.172
2.81781781782,1.184e-06,2.176
2.82282282282,1.185e-06,2.182
2.82782782783,1.192e-06,2.186
2.83283283283,1.193e-06,2.19
2.83783783784,1.191e-06,2.196
2.84284284284,1.198e-06,2.2
2.84784784785,1.196e-06,2.206
2.85285285285,1.2e-06,2.21
2.85785785786,1.205e-06,2.216
2.86286286286,1.209e-06,2.22
2.86786786787,1.21e-06,2.226
2.87287287287,1.211e-06,2.23
2.87787787788,1.215e-06,2.234
2.88288288288,1.219e-06,2.24
2.88788788789,1.22e-06,2.244
2.89289289289,1.221e-06,2.25
2.8978978979,1.223e-06,2.254
2.9029029029,1.23e-06,2.26
2.90790790791,1.234e-06,2.264
2.91291291291,1.23e-06,2.268
2.91791791792,1.234e-06,2.274
2.92292292292,1.237e-06,2.278
2.92792792793,1.235e-06,2.284
2.93293293293,1.239e-06,2.288
2.93793793794,1.242e-06,2.294
2.94294294294,1.248e-06,2.298
2.94794794795,1.25e-06,2.304
2.95295295295,1.254e-06,2.308
2.95795795796,1.252e-06,2.314
2.96296296296,1.257e-06,2.318
2.96796796797,1.264e-06,2.324
2.97297297297,1.262e-06,2.328
2.97797797798,1.263e-06,2.334
2.98298298298,1.266e-06,2.338
2.98798798799,1.268e-06,2.344
2.99299299299,1.271e-06,2.348
2.997997998,1.27e-06,2.354
3.003003003,1.276e-06,2.358
3.00800800801,1.281e-06,2.364
3.01301301301,1.28e-06,2.368
3.01801801802,1.287e-06,2.374
3.02302302302,1.288e-06,2.38
3.02802802803,1.295e-06,2.384
3.03303303303,1.292e-06,2.388
3.03803803804,1.292e-06,2.394
3.04304304304,1.299e-06,2.398
3.04804804805,1.297e-06,2.404
3.05305305305,1.304e-06,2.41
3.05805805806,1.301e-06,2.414
3.06306306306,1.309e-06,2.42
3.06806806807,1.315e-06,2.424
3.07307307307,1.317e-06,2.43
3.07807807808,1.313e-06,2.434
3.08308308308,1.321e-06,2.44
3.08808808809,1.325e-06,2.444
3.09309309309,1.323e-06,2.45
3.0980980981,1.332e-06,2.454
3.1031031031,1.331e-06,2.46
3.10810810811,1.332e-06,2.464
3.11311311311,1.34e-06,2.468
3.11811811812,1.339e-06,2.474
3.12312312312,1.346e-06,2.478
3.12812812813,1.341e-06,2.484
3.13313313313,1.342e-06,2.488
3.13813813814,1.35e-06,2.494
3.14314314314,1.356e-06,2.498
3.14814814815,1.353e-06,2.504
3.15315315315,1.353e-06,2.508
3.15815815816,1.359e-06,2.512
3.16316316316,1.363e-06,2.518
3.16816816817,1.365e-06,2.524
3.17317317317,1.365e-06,2.528
3.17817817818,1.374e-06,2.532
3.18318318318,1.363e-06,2.538
3.18818818819,1.379e-06,2.542
3.19319319319,1.375e-06,2.548
3.1981981982,1.373e-06,2.552
3.2032032032,1.382e-06,2.556
3.20820820821,1.382e-06,2.562
3.21321321321,1.385e-06,2.568
3.21821821822,1.386e-06,2.572
3.22322322322,1.395e-06,2.578
3.22822822823,1.395e-06,2.582
3.23323323323,1.392e-06,2.588
3.23823823824,1.396e-06,2.592
3.24324324324,1.407e-06,2.596
3.24824824825,1.399e-06,2.602
3.25325325325,1.407e-06,2.606
3.25825825826,1.415e-06,2.612
3.26326326326,1.409e-06,2.616
3.26826826827,1.413e-06,2.622
3.27327327327,1.417e-06,2.626
3.27827827828,1.419e-06,2.632
3.28328328328,1.421e-06,2.636
3.28828828829,1.43e-06,2.642
3.29329329329,1.428e-06,2.646
3.2982982983,1.436e-06,2.652
3.3033033033,1.434e-06,2.656
3.30830830831,1.437e-06,2.662
3.31331331331,1.446e-06,2.666
3.31831831832,1.445e-06,2.672
3.32332332332,1.443e-06,2.676
3.32832832833,1.448e-06,2.682
3.33333333333,1.452e-06,2.686
3.33833833834,1.453e-06,2.692
3.34334334334,1.455e-06,2.696
3.34834834835,1.46e-06,2.7
3.35335335335,1.462e-06,2.706
3.35835835836,1.46e-06,2.71
3.36336336336,1.469e-06,2.716
3.36836836837,1.463e-06,2.72
3.37337337337,1.469e-06,2.724
3.37837837838,1.476e-06,2.73
3.38338338338,1.474e-06,2.734
3.38838838839,1.471e-06,2.74
3.39339339339,1.483e-06,2.744
3.3983983984,1.481e-06,2.748
3.4034034034,1.487e-06,2.754
3.40840840841,1.489e-06,2.758
3.41341341341,1.49e-06,2.764
3.41841841842,1.492e-06,2.768
3.42342342342,1.492e-06,2.772
3.42842842843,1.498e-06,2.778
3.43343343343,1.495e-06,2.782
3.43843843844,1.499e-06,2.788
3.44344344344,1.508e-06,2.792
3.44844844845,1.51e-06,2.798
3.45345345345,1.509e-06,2.802
3.45845845846,1.517e-06,2.808
3.46346346346,1.513e-06,2.812
3.46846846847,1.517e-06,2.818
3.47347347347,1.519e-06,2.822
3.47847847848,1.522e-06,2.828
3.48348348348,1.518e-06,2.832
3.48848848849,1.532e-06,2.836
3.49349349349,1.532e-06,2.842
3.4984984985,1.529e-06,2.848
3.5035035035,1.536e-06,2.854
3.50850850851,1.544e-06,2.858
3.51351351351,1.544e-06,2.864
3.51851851852,1.544e-06,2.868
3.52352352352,1.546e-06,2.874
3.52852852853,1.548e-06,2.878
3.53353353353,1.555e-06,2.884
3.53853853854,1.559e-06,2.888
3.54354354354,1.55e-06,2.892
3.54854854855,1.556e-06,2.898
3.55355355355,1.561e-06,2.904
3.55855855856,1.567e-06,2.908
3.56356356356,1.567e-06,2.914
3.56856856857,1.568e-06,2.918
3.57357357357,1.578e-06,2.922
3.57857857858,1.582e-06,2.928
3.58358358358,1.581e-06,2.932
3.58858858859,1.583e-06,2.938
3.59359359359,1.581e-06,2.942
3.5985985986,1.585e-06,2.948
3.6036036036,1.588e-06,2.952
3.60860860861,1.592e-06,2.958
3.61361361361,1.593e-06,2.962
3.61861861862,1.594e-06,2.968
3.62362362362,1.598e-06,2.972
3.62862862863,1.642e-06,2.978
3.63363363363,1.603e-06,2.982
3.63863863864,1.606e-06,2.986
3.64364364364,1.603e-06,2.992
3.64864864865,1.608e-06,2.996
3.65365365365,1.616e-06,3.002
3.65865865866,1.615e-06,3.006
3.66366366366,1.623e-06,3.012
3.66866866867,1.622e-06,3.016
3.67367367367,1.629e-06,3.02
3.67867867868,1.648e-06,3.026
3.68368368368,1.734e-06,3.036
3.68868868869,1.633e-06,3.036
3.69369369369,1.697e-06,3.042
3.6986986987,1.648e-06,3.046
3.7037037037,1.63e-06,3.05
3.70870870871,1.638e-06,3.054
3.71371371371,1.699e-06,3.062
3.71871871872,1.723e-06,3.068
3.72372372372,1.647e-06,3.07
3.72872872873,1.765e-06,3.076
3.73373373373,1.659e-06,3.08
3.73873873874,1.753e-06,3.088
3.74374374374,1.662e-06,3.09
3.74874874875,1.671e-06,3.094
3.75375375375,1.677e-06,3.1
3.75875875876,1.668e-06,3.104
3.76376376376,1.696e-06,3.112
3.76876876877,1.68e-06,3.114
3.77377377377,1.671e-06,3.12
3.77877877878,1.684e-06,3.124
3.78378378378,1.696e-06,3.13
3.78878878879,1.692e-06,3.134
3.79379379379,1.69e-06,3.14
3.7987987988,1.694e-06,3.144
3.8038038038,1.697e-06,3.15
3.80880880881,1.695e-06,3.154
3.81381381381,1.696e-06,3.16
3.81881881882,1.696e-06,3.164
3.82382382382,1.703e-06,3.17
3.82882882883,1.71e-06,3.174
3.83383383383,1.711e-06,3.18
3.83883883884,1.702e-06,3.184
3.84384384384,1.709e-06,3.188
3.84884884885,1.708e-06,3.194
3.85385385385,1.713e-06,3.198
3.85885885886,1.723e-06,3.204
3.86386386386,1.725e-06,3.208
3.86886886887,1.725e-06,3.212
3.87387387387,1.724e-06,3.218
3.87887887888,1.73e-06,3.222
3.88388388388,1.725e-06,3.228
3.88888888889,1.734e-06,3.232
3.89389389389,1.734e-06,3.236
3.8988988989,1.735e-06,3.242
